"","ensembl_gene_id","hgnc_symbol","Sample_siESR1_3/siESR1_3_rsem.genes.results","Sample_siESR1_1/siESR1_1_rsem.genes.results","Sample_siCTL_2/siCTL_2_rsem.genes.results","Sample_siRecQ1_3/siRecQ1_3_rsem.genes.results","Sample_siRecQ1_2/siRecQ1_2_rsem.genes.results","Sample_siCTL_1/siCTL_1_rsem.genes.results","Sample_siESR1_2/siESR1_2_rsem.genes.results","Sample_siCTL_3/siCTL_3_rsem.genes.results","Sample_siRecQ1_1/siRecQ1_1_rsem.genes.results"
"4735","ENSG00000130985","UBA1","555.515319078149","536.627790221112","444.041487673455","443.241357505444","452.413533035765","436.276693978936","538.749711553209","448.249513137415","470.396984759749"
"4736","ENSG00000131013","PPIL4","33.6813180671013","40.178530394249","34.5716365467975","34.8029772392082","38.49826954725","34.9346328511997","35.7894419276277","32.848255800107","35.3662751715547"
"4737","ENSG00000131015","ULBP2","12.3044364733705","13.8924720345978","18.7451673855375","19.0812288736904","18.6513520102423","17.3967362807406","12.732068180853","16.7193931207286","18.2208637904708"
"4738","ENSG00000131016","AKAP12","1.16044877374046","1.81220671214417","1.23195141369434","0.761910369583918","0.912420761440941","0.964764570018597","1.18610542411446","0.584379082586173","1.24788781679904"
"4739","ENSG00000131018","SYNE1","3.28322092082668","2.95675831981417","4.67114911025772","3.53744100163962","4.44437209605104","4.54454889561392","3.35203706814957","3.19870655731379","4.65121822625098"
"4740","ENSG00000131023","LATS1","34.8983740980974","37.6509789273111","41.4500319399242","25.3335197886653","41.3532635427265","42.1703671263392","40.3017995193675","40.1068591417036","42.5983522916401"
"4741","ENSG00000131037","EPS8L1","52.2768020755766","40.8938751490428","39.2171200026032","42.2043922580234","38.8220317529226","41.1294369323718","44.5305232053408","38.4767490692264","35.5931638655182"
"4742","ENSG00000131043","AAR2","36.8230208447889","39.3678063388161","34.4176426200857","37.6329300405199","35.5844096961967","32.141893306409","34.7064761056102","35.7701512130378","34.2601927884828"
"4743","ENSG00000131051","RBM39","186.464305400053","181.506809116335","162.822911843269","192.191890727543","179.128798520309","179.953980849785","206.459698497489","166.055929835934","178.362874542027"
"4744","ENSG00000131061","ZNF341","12.9197573597393","11.3978264263804","9.67056194095607","9.22292502381332","8.43547710416044","8.94032093911444","10.8995353005962","8.70417265115194","9.48252935333546"
"4745","ENSG00000131067","GGT7","12.3120784531001","11.4693609018598","8.70065685921629","9.82320155070694","9.18307346998624","9.46992591097202","11.9641938432415","8.82719982643324","9.41588079948369"
"4746","ENSG00000131069","ACSS2","27.2846979972148","26.5869800531678","31.3890953947538","29.8505598369128","32.9648791230275","28.9175485592416","25.4239119168883","30.3569555006607","31.6226117211576"
"4747","ENSG00000131080","EDA2R","5.91545838321359","7.53496475049418","8.46966596914861","4.89799523303947","7.00503681364335","7.97200197331156","7.34869664940483","8.42736150676902","7.1753549465945"
"4748","ENSG00000131089","ARHGEF9","22.0768303296967","22.1518425734465","26.024973614293","18.585170800922","19.1608359902598","24.6014965354742","22.6133577597475","23.8980287983924","21.29917614582"
"4749","ENSG00000131094","C1QL1","3.36813180671013","3.24289622173167","4.79947738251754","6.17691621055533","5.88658555768349","4.49377181298136","3.27468236657689","5.19789815563491","4.87810692021444"
"4750","ENSG00000131100","ATP6V1E1","145.763687433254","149.650122702853","139.415834983076","177.688382620821","132.094979914418","139.916251194013","142.616284799502","148.832125296552","132.33283075419"
"4751","ENSG00000131115","ZNF227","11.9129972894478","12.4965959697436","12.3574993055323","10.4730022516235","11.4446996412482","10.5672186666616","12.8635711735266","10.8094751881532","10.9632616923145"
"4752","ENSG00000131116","ZNF428","41.4427391094211","37.9211407963716","34.8413825750876","48.723623913199","33.5564809715747","34.2133443924042","36.7478666801133","32.3592227783638","33.3356213605817"
"4753","ENSG00000131127","ZNF141","6.87778175655934","8.41722328140647","10.1635991629783","6.96603766476725","9.38910396450517","10.4049858876506","8.53480207351929","9.50384929048039","9.35915862599283"
"4754","ENSG00000131143","COX4I1","411.732885648843","396.920959609893","411.112453011583","565.092594469615","394.813293353832","411.370534947666","361.220671443903","438.561123084012","376.039649157694"
"4755","ENSG00000131148","EMC8","48.5407230967048","47.5704261937845","50.8949927782475","63.3201939293492","52.8909712357862","45.2677691669252","43.9374704932836","50.7794665973564","47.3346537781274"
"4756","ENSG00000131149","GSE1","408.308146584877","354.310257049345","447.788673223442","381.091240215099","469.42576529747","428.380857629573","408.303899801142","415.924122832253","523.290411539981"
"4757","ENSG00000131153","GINS2","62.0981612094288","65.4540450636283","56.1564519409005","85.4700168165388","57.1587457651067","53.2905482228693","56.6494264517277","57.2691500934449","57.3461173992652"
"4758","ENSG00000131165","CHMP1A","210.805426019975","219.086253568166","192.184420536317","214.178447106965","207.649305547285","186.428058885436","206.150279691199","200.595809296159","201.363715892573"
"4759","ENSG00000131171","SH3BGRL","68.070226849898","85.745991274611","69.9132427271539","78.6672456595395","78.0855574226715","73.6013812758924","84.445549216845","66.9882969406676","74.1926029260522"
"4760","ENSG00000131174","COX7B","87.7978560034859","93.1617318993062","89.8041249274272","139.837763903277","99.2183995747552","92.9220612175807","88.4422087981002","97.4375228227892","87.4088693494239"
"4761","ENSG00000131187","F12","14.4286238018882","12.9715848869267","17.7093015718562","21.381381857295","17.9487880239327","17.7161241304994","12.0931183458627","20.6685654472583","15.3856059485298"
"4762","ENSG00000131188","PRR7","28.4168431423275","21.2218943922146","24.2540434571074","37.115919432588","28.1967448213039","24.9823246552184","16.321842031836","28.3885206961599","26.4325328467434"
"4763","ENSG00000131196","NFATC1","11.9441312809384","10.3724989445094","10.4972526708539","9.93204588921893","10.1249271592156","10.2823592330929","11.9641938432415","11.1647161567779","12.0534618668089"
"4764","ENSG00000131236","CAP1","280.687085102053","302.614676102917","258.401809022388","228.790799552199","256.655130315","256.017796747943","285.567773305819","274.104546526735","256.015530051022"
"4765","ENSG00000131238","PPT1","156.773798969474","167.1760691953","144.805622417989","157.933135180895","144.780571791225","141.490340755622","153.781146726493","151.50796635892","143.677265452363"
"4766","ENSG00000131242","RAB11FIP4","71.6930913142585","68.9353895369578","57.7220568624703","48.1908308761828","55.6870993756858","54.7376950778972","70.3669935306168","56.5002302479368","54.453286551231"
"4767","ENSG00000131263","RLIM","51.3424992945723","59.9456520034648","58.004379061442","21.6872344485137","32.9648791230275","63.0397480883204","60.6200432834535","52.3788198760133","34.3452760487191"
"4768","ENSG00000131269","ABCB7","20.0955763257495","19.7435152323075","20.2502013626008","21.1974349252097","19.249134773625","19.9300049332789","18.1267850685319","19.1922393438827","18.6615950784948"
"4769","ENSG00000131323","TRAF3","56.6072572556324","52.7924429037789","50.0223605268807","41.0071045343916","54.1565871306881","50.1931461822833","55.9790190380978","49.0263293495979","56.0415074089752"
"4770","ENSG00000131351","HAUS8","19.4185535289722","19.7912048826271","21.559149739651","29.3335492289808","20.1026896794891","19.3460684830045","18.6940528800649","21.960350787712","21.752953533747"
"4771","ENSG00000131368","MRPS25","60.6736395805908","59.9358756251493","66.4222004085976","93.43715028477","71.6682961769628","69.6354372368765","60.2000072539139","66.077895843586","63.8592409703538"
"4772","ENSG00000131370","SH3BP5","170.615971586194","171.204175509543","182.817483287528","154.053378734635","164.216605656307","182.930787319118","176.518272008756","175.194080847891","161.029429155821"
